country,cy,facility_id,admin1,admin1_name,ruralurban,publicprivate,gps_lat,gps_lon,map_id,admin2,admin3,admin2_name,admin3_name,admin4_name
NIGER,NER_2015,78,5,Tahoua,Rural,Public,14.24711,6.11639,NER_2015_78,504,,,,
NIGER,NER_2015,79,5,Tahoua,Rural,Public,14.27989,5.53419,NER_2015_79,504,,,,
NIGER,NER_2015,80,5,Tahoua,Rural,Public,14.28242,5.4202,NER_2015_80,504,,,,
NIGER,NER_2015,81,5,Tahoua,Rural,Public,14.2499,6.04235,NER_2015_81,504,,,,
NIGER,NER_2015,82,5,Tahoua,Rural,Public,14.22837,6.04921,NER_2015_82,504,,,,
NIGER,NER_2015,84,5,Tahoua,Rural,Public,14.24894,5.54975,NER_2015_84,504,,,,
NIGER,NER_2015,86,6,Tillabery,Rural,Public,14.50007,3.14496,NER_2015_86,601,,,,
NIGER,NER_2015,87,6,Tillabery,Rural,Public,13.39543,1.46023,NER_2015_87,608,,,,
NIGER,NER_2015,88,6,Tillabery,Rural,Public,13.45215,1.39847,NER_2015_88,608,,,,
NIGER,NER_2015,89,6,Tillabery,Rural,Public,13.53986,2.14336,NER_2015_89,609,,,,
NIGER,NER_2015,90,6,Tillabery,Rural,Public,13.55145,2.09968,NER_2015_90,609,,,,
NIGER,NER_2015,91,6,Tillabery,Rural,Public,14.00783,2.17153,NER_2015_91,609,,,,
NIGER,NER_2015,92,6,Tillabery,Rural,Public,13.5974,2.12152,NER_2015_92,609,,,,
NIGER,NER_2015,93,6,Tillabery,Rural,Public,14.03802,2.14231,NER_2015_93,609,,,,
NIGER,NER_2015,94,6,Tillabery,Rural,Public,14.20406,2.10129,NER_2015_94,609,,,,
NIGER,NER_2015,95,6,Tillabery,Rural,Public,14.0286,2.08006,NER_2015_95,609,,,,
NIGER,NER_2015,96,6,Tillabery,Rural,Public,14.25723,2.14942,NER_2015_96,609,,,,
NIGER,NER_2015,97,6,Tillabery,Rural,Public,14.13068,1.57576,NER_2015_97,609,,,,
NIGER,NER_2015,98,6,Tillabery,Rural,Public,14.07577,2.13705,NER_2015_98,609,,,,
NIGER,NER_2015,99,6,Tillabery,Rural,Public,14.10385,1.46644,NER_2015_99,609,,,,
SIERRALEONE,SLA_2018,1131247,1,Western,Urban,Public,8.41693,-13.26934,SLA_2018_1131247,13,,Western Rural,York Rural,ARDONKIA
SIERRALEONE,SLA_2018,1131248,1,Western,Rural,Public,8.13818,-13.19143,SLA_2018_1131248,13,,Western Rural,York Rural,BANANA ISLAND
SIERRALEONE,SLA_2018,1131251,1,Western,Urban,Public,8.30963,-13.05299,SLA_2018_1131251,13,,Western Rural,Waterloo Rural,CAMPBELL TOWN
SIERRALEONE,SLA_2018,1131255,1,Western,Urban,Public,8.35779,-13.08204,SLA_2018_1131255,13,,Western Rural,Waterloo Rural,DEEP EYE WATER
SIERRALEONE,SLA_2018,1131256,1,Western,Urban,"Private, non-specific",8.36436,-13.08992,SLA_2018_1131256,13,,Western Rural,Waterloo Rural,SWAKAB CHC WATERLOO WESTERN RU
SIERRALEONE,SLA_2018,1131260,1,Western,Urban,"Private, non-specific",8.43962,-13.27464,SLA_2018_1131260,13,,Western Rural,York Rural,GBENDEMBU
SIERRALEONE,SLA_2018,1131262,1,,Urban,Public,8.43631,-13.29188,SLA_2018_1131262,13,,,York Rural,GODERICH CHC
SIERRALEONE,SLA_2018,1131263,1,Western,Urban,Public,8.43205,-13.27463,SLA_2018_1131263,13,,Western Rural,York Rural,GODERICH BARRACKS
SIERRALEONE,SLA_2018,1131267,1,Western,Urban,Public,8.38385,-13.13614,SLA_2018_1131267,13,,Western Rural,Waterloo Rural,HASTINS CHC
SIERRALEONE,SLA_2018,1131271,1,Western,Urban,Public,8.17412,-13.16228,SLA_2018_1131271,13,,Western Rural,York Rural,KENT
SIERRALEONE,SLA_2018,1131274,1,Western,Urban,Public,8.40216,-13.26681,SLA_2018_1131274,13,,Western Rural,York Rural,LAKA OGOO FARM
SIERRALEONE,SLA_2018,1131277,1,Western,Urban,Public,8.32252,-13.05429,SLA_2018_1131277,13,,Western Rural,Waterloo Rural,MABUREH MCHP
SIERRALEONE,SLA_2018,1131279,1,Western,Rural,Public,8.36735,-12.91464,SLA_2018_1131279,13,,Western Rural,Koya Rural,MADAKA
SIERRALEONE,SLA_2018,1131282,1,Western,Rural,Public,8.31407,-13.0227,SLA_2018_1131282,13,,Western Rural,Koya Rural,MALAMBAY
SIERRALEONE,SLA_2018,1131283,1,Western,Urban,Public,8.37784,-13.23985,SLA_2018_1131283,13,,Western Rural,York Rural,MAMBO VILLAGE
SIERRALEONE,SLA_2018,1131287,1,Western,Urban,"Private, non-specific",8.33591,-13.02225,SLA_2018_1131287,13,,Western Rural,Koya Rural,NEWTON 3 MILE
SIERRALEONE,SLA_2018,1131288,1,Western,Urban,Public,8.43441,-13.2196,SLA_2018_1131288,13,,Western Rural,Mountain Rural,REGENT
SIERRALEONE,SLA_2018,1131293,1,Western,Rural,Public,8.24204,-13.06347,SLA_2018_1131293,13,,Western Rural,York Rural,TISSANA
SIERRALEONE,SLA_2018,1131296,1,Western,Urban,"Private, non-specific",8.37267,-13.10444,SLA_2018_1131296,13,,Western Rural,Waterloo Rural,"JAYS MCHP,ROKEL,WESTERN RURAL"
SIERRALEONE,SLA_2018,1131297,1,Western,Urban,Public,8.33523,-13.07356,SLA_2018_1131297,13,,Western Rural,Waterloo Rural,WATERLOO
SIERRALEONE,SLA_2018,1141182,1,Western,Urban,Public,8.48235,-13.24985,SLA_2018_1141182,14,,Western Urban,West 1,ACCESSION TOWN FREETOWN
SIERRALEONE,SLA_2018,1141184,1,Western,Urban,"Private, non-specific",8.42007,-13.15371,SLA_2018_1141184,14,,Western Urban,East 3,OJUKU
SIERRALEONE,SLA_2018,1141187,1,Western,Urban,"Private, non-specific",8.47522,-13.24931,SLA_2018_1141187,14,,Western Urban,West 2,METHODIST COMMUNITU CLINIC
SIERRALEONE,SLA_2018,1141193,1,Western,Urban,"Private, non-specific",8.49326,-13.28769,SLA_2018_1141193,14,,Western Urban,West 3,ABERDEEN
SIERRALEONE,SLA_2018,1141194,1,Western,Urban,"Private, non-specific",8.48528,-13.22951,SLA_2018_1141194,14,,Western Urban,Central 1,8 SITHROPE STREET
SIERRALEONE,SLA_2018,1141198,1,Western,Urban,"Private, non-specific",8.46776,-13.18075,SLA_2018_1141198,14,,Western Urban,East 3,WESELIAN
SIERRALEONE,SLA_2018,1141202,1,Western,Urban,"Private, non-specific",8.44974,-13.27774,SLA_2018_1141202,14,,Western Urban,West 3,STELLA MARIS JUBA ESTATE
SIERRALEONE,SLA_2018,1141204,1,Western,Urban,Public,8.47486,-13.24983,SLA_2018_1141204,14,,Western Urban,West 1,BROOKFIELDS FREETOWN
SIERRALEONE,SLA_2018,1141205,1,Western,Urban,Public,8.49149,-13.24556,SLA_2018_1141205,14,,Western Urban,West 1,POLICE HOSPITAL
SIERRALEONE,SLA_2018,1141208,1,Western,Urban,Public,8.4622,-13.19463,SLA_2018_1141208,14,,Western Urban,East 3,LOOKING TOWN MCHP
SIERRALEONE,SLA_2018,1141209,1,Western,Urban,Public,8.47508,-13.19578,SLA_2018_1141209,14,,Western Urban,East 3,UNITED METHODIST GENERAL HOSPI
SIERRALEONE,SLA_2018,1141213,1,Western,Urban,Public,8.45142,-13.26246,SLA_2018_1141213,14,,Western Urban,West 3,LUMBLEY GOVERNMENT HOSPITAL
SIERRALEONE,SLA_2018,1141216,1,Western,Urban,"Private, non-specific",8.40821,-13.1468,SLA_2018_1141216,14,,Western Urban,East 3,MAYEMIE
SIERRALEONE,SLA_2018,1141222,1,Western,Urban,"Private, non-specific",8.47309,-13.19141,SLA_2018_1141222,14,,Western Urban,East 3,KISSY FREETOWN
SIERRALEONE,SLA_2018,1141226,1,Western,Urban,"Private, non-specific",8.48793,-13.23756,SLA_2018_1141226,14,,Western Urban,Central 2,RED CROSS CLINIC  6 PULTERY ST
SIERRALEONE,SLA_2018,1141227,1,Western,Urban,Public,8.45732,-13.17013,SLA_2018_1141227,14,,Western Urban,East 3,RUKUPA
SIERRALEONE,SLA_2018,1141228,1,Western,Urban,Public,8.48869,-13.21073,SLA_2018_1141228,14,,Western Urban,East 1,ROSS ROAD CHC CLINE TOWN
SIERRALEONE,SLA_2018,1141235,1,Western,Urban,"Private, non-specific",8.42899,-13.1712,SLA_2018_1141235,14,,Western Urban,East 3,MAYENKINEH
SIERRALEONE,SLA_2018,1141236,1,Western,Urban,Public,8.47968,-13.2281,SLA_2018_1141236,14,,Western Urban,Central 1,MACAULEY STREET
SIERRALEONE,SLA_2018,1141240,1,Western,Urban,Public,,,SLA_2018_1141240,14,,Western Urban,West 2,
SIERRALEONE,SLA_2018,1141244,1,Western,Urban,"Private, non-specific",8.46234,-13.27068,SLA_2018_1141244,14,,Western Urban,West 3,178 WILKINSON ROAD
SIERRALEONE,SLA_2018,1141300,1,Western,Urban,"Private, non-specific",8.48651,-13.26765,SLA_2018_1141300,14,,Western Urban,West 3,AHMED DRIVE
SIERRALEONE,SLA_2018,2040317,2,East,Urban,"Private, non-specific",8.16684,-10.85178,SLA_2018_2040317,4,,Kailahun,Peje West,BUNNUMBU PEJE WEST
SIERRALEONE,SLA_2018,2040318,2,East,Rural,Public,8.02935,-10.76485,SLA_2018_2040318,4,,Kailahun,Mandu,BAIIMA
SIERRALEONE,SLA_2018,2040319,2,East,Urban,Public,7.9956,-10.64748,SLA_2018_2040319,4,,Kailahun,Dea,BAIWALA
SIERRALEONE,SLA_2018,2040320,2,East,Urban,Public,8.31007,-10.8484,SLA_2018_2040320,4,,Kailahun,Yawei,BANDAJUMA YAWEI CHC
SIERRALEONE,SLA_2018,2040321,2,East,Rural,Public,8.22095,-10.58559,SLA_2018_2040321,4,,Kailahun,Luawa,BANDAJUMA SINNEH MCHP
SIERRALEONE,SLA_2018,2040322,2,East,Rural,Public,8.27424,-10.6556,SLA_2018_2040322,4,,Kailahun,Luawa,BAOMA LUAWA
SIERRALEONE,SLA_2018,2040323,2,East,Rural,Public,8.30908,-10.44617,SLA_2018_2040323,4,,Kailahun,Kissi Teng,BAYAMA CHP
SIERRALEONE,SLA_2018,2040324,2,East,Rural,Public,8.02291,-10.89834,SLA_2018_2040324,4,,Kailahun,Njaluahun,BANDAJUMA KPOLIHUN MCHP
SIERRALEONE,SLA_2018,2040325,2,East,Rural,Public,8.31205,-10.82027,SLA_2018_2040325,4,,Kailahun,Yawei,BENDU CHP YAWEI
SIERRALEONE,SLA_2018,2040326,2,East,Rural,Public,8.01537,-10.62647,SLA_2018_2040326,4,,Kailahun,Upper Bambara,BOMARU CHP
SIERRALEONE,SLA_2018,2040327,2,East,Rural,Public,7.95954,-10.83748,SLA_2018_2040327,4,,Kailahun,Jawei,BOMBOHUN MCHP
SIERRALEONE,SLA_2018,2040328,2,East,Urban,Public,8.27564,-10.37201,SLA_2018_2040328,4,,Kailahun,Kissi Tongi,BUEDU CHC
SIERRALEONE,SLA_2018,2040329,2,East,Rural,Public,7.77938,-10.81218,SLA_2018_2040329,4,,Kailahun,Malema,BUMPEH CHP
SIERRALEONE,SLA_2018,2040330,2,East,Urban,Public,8.17263,-10.85774,SLA_2018_2040330,4,,Kailahun,Peje West,BUNUMBU CHC
SIERRALEONE,SLA_2018,2040331,2,East,Rural,Public,7.97586,-10.90142,SLA_2018_2040331,4,,Kailahun,Njaluahun,DAMBU MCHP
SIERRALEONE,SLA_2018,2040332,2,East,Urban,Public,7.99004,-10.84409,SLA_2018_2040332,4,,Kailahun,Jawei,DARU CHC
SIERRALEONE,SLA_2018,2040333,2,East,Rural,Public,8.25909,-10.31844,SLA_2018_2040333,4,,Kailahun,Kissi Tongi,DAWA CHP
SIERRALEONE,SLA_2018,2040334,2,East,Urban,Public,8.38474,-10.40926,SLA_2018_2040334,4,,Kailahun,Kissi Kama,DIA CHC
SIERRALEONE,SLA_2018,2040335,2,East,Rural,Public,8.25318,-10.41625,SLA_2018_2040335,4,,Kailahun,Luawa,DODO_KORTUMA CHP
SIERRALEONE,SLA_2018,2040336,2,East,Rural,Public,7.86355,-10.65612,SLA_2018_2040336,4,,Kailahun,Malema,FOBU CHP
SIERRALEONE,SLA_2018,2040337,2,East,Rural,Public,8.47281,-10.38571,SLA_2018_2040337,4,,Kailahun,Kissi Kama,FOIDU CHP
SIERRALEONE,SLA_2018,2040338,2,East,Rural,Public,7.97464,-10.98578,SLA_2018_2040338,4,,Kailahun,Njaluahun,FOLLAH MCHP
SIERRALEONE,SLA_2018,2040339,2,East,Rural,Public,8.23698,-10.71749,SLA_2018_2040339,4,,Kailahun,Peje Bongre,GBAHAMA C H P
SIERRALEONE,SLA_2018,2040340,2,East,Rural,Public,8.25444,-10.4888,SLA_2018_2040340,4,,Kailahun,Luawa,GBALAHUN CHP
SIERRALEONE,SLA_2018,2040341,2,East,Rural,Public,8.1673,-10.37876,SLA_2018_2040341,4,,Kailahun,Kissi Tongi,GBANDIWULO MCHP
SIERRALEONE,SLA_2018,2040342,2,East,Rural,Public,8.05208,-10.83606,SLA_2018_2040342,4,,Kailahun,Njaluahun,GBEIKA MCHP
SIERRALEONE,SLA_2018,2040343,2,East,Rural,Public,8.12001,-10.56544,SLA_2018_2040343,4,,Kailahun,Luawa,GBEWORBU CHP
SIERRALEONE,SLA_2018,2040344,2,East,Rural,Public,8.17635,-10.56375,SLA_2018_2040344,4,,Kailahun,Luawa,GIAMA MCHP
SIERRALEONE,SLA_2018,2040345,2,East,Rural,Public,8.09489,-10.85958,SLA_2018_2040345,4,,Kailahun,Peje Bongre,GRIMA MCHP PEJEBOGRE
SIERRALEONE,SLA_2018,2040346,2,East,Urban,"Private, non-specific",8.08438,-10.69032,SLA_2018_2040346,4,,Kailahun,Upper Bambara,PENDEBU UPPER BAMBARA
SIERRALEONE,SLA_2018,2040347,2,East,Rural,Public,8.10627,-10.62672,SLA_2018_2040347,4,,Kailahun,Upper Bambara,JENNEH MCHP
SIERRALEONE,SLA_2018,2040348,2,East,Urban,Public,7.87679,-10.78718,SLA_2018_2040348,4,,Kailahun,Malema,JOJOIMA CHC
SIERRALEONE,SLA_2018,2040349,2,East,Rural,Public,8.13996,-10.81951,SLA_2018_2040349,4,,Kailahun,Peje West,JOKIBU PEJE WEST MCHP
SIERRALEONE,SLA_2018,2040350,2,East,Urban,Public,8.27701,-10.56689,SLA_2018_2040350,4,,Kailahun,Luawa,KAILAHUN GOVERNMENT HOSPITAL
SIERRALEONE,SLA_2018,2040351,2,East,Rural,Public,7.9044,-10.8923,SLA_2018_2040351,4,,Kailahun,Jawei,KAMBAMA CHP
SIERRALEONE,SLA_2018,2040352,2,East,Rural,Public,8.33864,-10.38155,SLA_2018_2040352,4,,Kailahun,Kissi Teng,KANGAMA CHP
SIERRALEONE,SLA_2018,2040353,2,East,Urban,Public,8.46134,-10.33926,SLA_2018_2040353,4,,Kailahun,Kissi Teng,KOINDU CHC
SIERRALEONE,SLA_2018,2040354,2,East,Rural,Public,8.20287,-10.43752,SLA_2018_2040354,4,,Kailahun,Luawa,KONJO CHP
SIERRALEONE,SLA_2018,2040355,2,East,Rural,Public,8.41496,-10.72081,SLA_2018_2040355,4,,Kailahun,Penguia,KONO BENDU CHP PENGUIA
SIERRALEONE,SLA_2018,2040356,2,East,Rural,Public,7.92083,-10.83188,SLA_2018_2040356,4,,Kailahun,Jawei,KORTUMA MCHP
SIERRALEONE,SLA_2018,2040357,2,East,Rural,Public,8.24683,-10.51646,SLA_2018_2040357,4,,Kailahun,Luawa,PKANDEBU MCHP
SIERRALEONE,SLA_2018,2040358,2,East,Rural,Public,8.4027,-10.84111,SLA_2018_2040358,4,,Kailahun,Yawei,KWELLU NGIEYA (CHP)
SIERRALEONE,SLA_2018,2040359,2,East,Rural,Public,8.42343,-10.65633,SLA_2018_2040359,4,,Kailahun,Penguia,LALEHUN CHP PENGUIA
SIERRALEONE,SLA_2018,2040360,2,East,Rural,Public,8.10468,-10.90865,SLA_2018_2040360,4,,Kailahun,Njaluahun,LALEHUN KOVOMA
SIERRALEONE,SLA_2018,2040361,2,East,Rural,Public,8.03691,-10.72644,SLA_2018_2040361,4,,Kailahun,Mandu,LEVUMA
SIERRALEONE,SLA_2018,2040362,2,East,Rural,Public,7.79373,-10.77614,SLA_2018_2040362,4,,Kailahun,Malema,MADINA CHP
SIERRALEONE,SLA_2018,2040363,2,East,Rural,Public,8.21365,-10.31775,SLA_2018_2040363,4,,Kailahun,Kissi Tongi,MADOPOLAHUN MCHP
SIERRALEONE,SLA_2018,2040364,2,East,Rural,Public,8.3578,-10.83824,SLA_2018_2040364,4,,Kailahun,Yawei,MALEMA YAWEI CHP
SIERRALEONE,SLA_2018,2040365,2,East,Rural,Public,8.09001,-10.81086,SLA_2018_2040365,4,,Kailahun,Peje Bongre,MAMBOMA CHP PEJEBOGRE
SIERRALEONE,SLA_2018,2040366,2,East,Rural,Public,7.95407,-10.99549,SLA_2018_2040366,4,,Kailahun,Njaluahun,MANO-MENIMA CHP
SIERRALEONE,SLA_2018,2040367,2,East,Rural,Public,8.33431,-10.49253,SLA_2018_2040367,4,,Kailahun,Luawa,MANOSEWALLU CHP
SIERRALEONE,SLA_2018,2040368,2,East,Urban,Public,8.16971,-10.75155,SLA_2018_2040368,4,,Kailahun,Peje Bongre,MANOWA CHC PEJE BOGRE
SIERRALEONE,SLA_2018,2040369,2,East,Rural,Public,8.25514,-10.8138,SLA_2018_2040369,4,,Kailahun,Yawei,MASSAYEIMA CHP YAWEI
SIERRALEONE,SLA_2018,2040370,2,East,Rural,Public,8.19873,-10.69382,SLA_2018_2040370,4,,Kailahun,Luawa,MENDE BUIMA
SIERRALEONE,SLA_2018,2040371,2,East,Rural,Public,8.15701,-10.71169,SLA_2018_2040371,4,,Kailahun,Upper Bambara,MENDEKELEMA MCHP UPPERBAMBARA
SIERRALEONE,SLA_2018,2040372,2,East,Urban,"Private, non-specific",7.99133,-10.85443,SLA_2018_2040372,4,,Kailahun,Njaluahun,MOABARRACKS MILLITARY CLINIC
SIERRALEONE,SLA_2018,2040373,2,East,Urban,Public,7.99239,-10.75313,SLA_2018_2040373,4,,Kailahun,Mandu,MOBAI CHC
SIERRALEONE,SLA_2018,2040374,2,East,Rural,Public,8.32051,-10.59895,SLA_2018_2040374,4,,Kailahun,Luawa,MOFINDOR CHP
SIERRALEONE,SLA_2018,2040375,2,East,Rural,Public,7.92808,-10.674,SLA_2018_2040375,4,,Kailahun,Dea,NAGBENA CHP
SIERRALEONE,SLA_2018,2040376,2,East,Rural,Public,8.20104,-10.64726,SLA_2018_2040376,4,,Kailahun,Luawa,NGIEHUN CHP
SIERRALEONE,SLA_2018,2040377,2,East,Rural,Public,8.07959,-10.79241,SLA_2018_2040377,4,,Kailahun,Peje Bongre,NGOLAHUN MCHP
SIERRALEONE,SLA_2018,2040378,2,East,Rural,Public,8.06341,-10.93692,SLA_2018_2040378,4,,Kailahun,Njaluahun,NIAHUN GBOYAMA
SIERRALEONE,SLA_2018,2040379,2,East,Urban,"Private, non-specific",8.00455,-10.94915,SLA_2018_2040379,4,,Kailahun,Njaluahun,NIXON MEMORIAL HOSPITAL
SIERRALEONE,SLA_2018,2040380,2,East,Rural,Public,7.87426,-10.89939,SLA_2018_2040380,4,,Kailahun,Jawei,NJALA GRIMA CHP
SIERRALEONE,SLA_2018,2040381,2,East,Rural,Public,7.82607,-10.81339,SLA_2018_2040381,4,,Kailahun,Malema,NJAMA MCHP
SIERRALEONE,SLA_2018,2040382,2,East,Rural,Public,8.20405,-10.48362,SLA_2018_2040382,4,,Kailahun,Luawa,NYANDEHUN CHP
SIERRALEONE,SLA_2018,2040383,2,East,Rural,Public,7.91963,-11.00081,SLA_2018_2040383,4,,Kailahun,Njaluahun,NYANDEHUN NGUVOIHUN CHP
SIERRALEONE,SLA_2018,2040384,2,East,Rural,Public,7.81526,-10.94102,SLA_2018_2040384,4,,Kailahun,Jawei,NYEAMA CHP
SIERRALEONE,SLA_2018,2040385,2,East,Rural,Public,8.24129,-10.78919,SLA_2018_2040385,4,,Kailahun,Peje West,PEJE BAOMA (C H P)
SIERRALEONE,SLA_2018,2040386,2,East,Rural,Public,8.21642,-10.84088,SLA_2018_2040386,4,,Kailahun,Peje West,PEJEWA CHP
SIERRALEONE,SLA_2018,2040387,2,East,Rural,Public,7.85581,-10.95798,SLA_2018_2040387,4,,Kailahun,Jawei,PELLIE CHP
SIERRALEONE,SLA_2018,2040388,2,East,Urban,Public,8.09599,-10.69534,SLA_2018_2040388,4,,Kailahun,Upper Bambara,PENDEMBU CHC
SIERRALEONE,SLA_2018,2040389,2,East,Rural,Public,7.94887,-10.92665,SLA_2018_2040389,4,,Kailahun,Njaluahun,PENDEBU NJEIGBLA
SIERRALEONE,SLA_2018,2040390,2,East,Rural,Public,7.83575,-10.99357,SLA_2018_2040390,4,,Kailahun,Jawei,PEWAMA CHP
SIERRALEONE,SLA_2018,2040391,2,East,Rural,Public,8.39195,-10.70731,SLA_2018_2040391,4,,Kailahun,Penguia,SANDARU CHC PENGUIA
SIERRALEONE,SLA_2018,2040392,2,East,Rural,Public,8.29563,-10.4654,SLA_2018_2040392,4,,Kailahun,Luawa,SANDEYALU CHP
SIERRALEONE,SLA_2018,2040393,2,East,Rural,Public,8.38899,-10.30756,SLA_2018_2040393,4,,Kailahun,Kissi Tongi,SANDIA MCHP
SIERRALEONE,SLA_2018,2040394,2,East,Urban,Public,7.98465,-10.9545,SLA_2018_2040394,4,,Kailahun,Njaluahun,SEGBWEMA CHC
SIERRALEONE,SLA_2018,2040395,2,East,Rural,Public,8.05564,-10.57846,SLA_2018_2040395,4,,Kailahun,Luawa,SENGEMA GAO MCHP
SIERRALEONE,SLA_2018,2040396,2,East,Rural,Public,8.04059,-10.66716,SLA_2018_2040396,4,,Kailahun,Upper Bambara,SIAMA CHP
SIERRALEONE,SLA_2018,2040397,2,East,Rural,Public,7.93809,-10.62818,SLA_2018_2040397,4,,Kailahun,Dea,SIENGA
SIERRALEONE,SLA_2018,2040398,2,East,Urban,"Private, non-specific",7.99026,-10.84273,SLA_2018_2040398,4,,Kailahun,Kissi Teng,SWAKAB KAILAHUN
SIERRALEONE,SLA_2018,2040399,2,East,Rural,Public,8.20433,-10.53324,SLA_2018_2040399,4,,Kailahun,Luawa,TALIA MCHP
SIERRALEONE,SLA_2018,2040400,2,East,Urban,Public,8.27569,-10.57377,SLA_2018_2040400,4,,Kailahun,Luawa,KAILAHUN UNDER 5 CHC
SIERRALEONE,SLA_2018,2040401,2,East,Rural,Public,8.23475,-10.34278,SLA_2018_2040401,4,,Kailahun,Kissi Tongi,VOAHUN CHP
SIERRALEONE,SLA_2018,2040402,2,East,Rural,Public,8.25843,-10.71238,SLA_2018_2040402,4,,Kailahun,Penguia,WOROMA CHP PENGUIA
SIERRALEONE,SLA_2018,2040403,2,East,Rural,Public,7.92788,-10.77061,SLA_2018_2040403,4,,Kailahun,Mandu,YOYAH CHP
SIERRALEONE,SLA_2018,2060476,2,East,Urban,Public,8.35818,-11.33254,SLA_2018_2060476,6,,Kenema,WANDOR,BAAMA
SIERRALEONE,SLA_2018,2060479,2,East,Rural,Public,8.00871,-11.13193,SLA_2018_2060479,6,,Kenema,NONGOWA,BAMBAWULLO
SIERRALEONE,SLA_2018,2060482,2,East,Urban,Public,8.0419,-11.32845,SLA_2018_2060482,6,,Kenema,KANDU LEPPIAMA,BAOMA OIL MILL
SIERRALEONE,SLA_2018,2060484,2,East,Rural,Public,8.23047,-10.89176,SLA_2018_2060484,6,,Kenema,MALEGOHUN,"BENDOMA MCHP, BENDOMA"
SIERRALEONE,SLA_2018,2060486,2,East,Urban,Public,7.872,-11.34648,SLA_2018_2060486,6,,Kenema,SMALL BO,BLAMA SMALL BO
SIERRALEONE,SLA_2018,2060487,2,East,Urban,Public,8.18698,-11.34233,SLA_2018_2060487,6,,Kenema,SIMBARU,BOAJIBU
SIERRALEONE,SLA_2018,2060491,2,East,Urban,"Private, non-specific",7.88811,-11.18802,SLA_2018_2060491,6,,Kenema,NONGOWA,99 HANGHA ROAD  AHMADIYYA MUSL
SIERRALEONE,SLA_2018,2060493,2,East,Rural,Public,7.97788,-11.25933,SLA_2018_2060493,6,,Kenema,KANDU LEPPIAMA,DIEMA MCHP
SIERRALEONE,SLA_2018,2060497,2,East,Rural,Public,8.28618,-11.38173,SLA_2018_2060497,6,,Kenema,WANDOR,FAALA
SIERRALEONE,SLA_2018,2060500,2,East,Urban,Public,8.1007,-11.06168,SLA_2018_2060500,6,,Kenema,LOWER BAMBARA,FOINDU CHC
SIERRALEONE,SLA_2018,2060501,2,East,Rural,Public,7.61484,-11.44874,SLA_2018_2060501,6,,Kenema,NIAWA,GANDORHUN. NIAWA C/ DOM
SIERRALEONE,SLA_2018,2060504,2,East,Rural,Public,8.23146,-11.34653,SLA_2018_2060504,6,,Kenema,SIMBARU,GBANGEIMA
SIERRALEONE,SLA_2018,2060512,2,East,Rural,Public,8.23173,-11.34672,SLA_2018_2060512,6,,Kenema,WANDOR,GENDEMA
SIERRALEONE,SLA_2018,2060514,2,East,Urban,Public,7.46677,-11.23704,SLA_2018_2060514,6,,Kenema,TUNKIA,GORAHUN CHC
SIERRALEONE,SLA_2018,2060517,2,East,Rural,Public,8.363,-10.8785,SLA_2018_2060517,6,,Kenema,MALEGOHUN,"HELEGOMBU MCHP , HELEGOMBU"
SIERRALEONE,SLA_2018,2060520,2,East,Rural,Public,7.9491,-11.05161,SLA_2018_2060520,6,,Kenema,NONGOWA,JORMU  KAFEIBU
SIERRALEONE,SLA_2018,2060521,2,East,Urban,Public,7.69208,-11.05507,SLA_2018_2060521,6,,Kenema,GAURA,JORU CHC
SIERRALEONE,SLA_2018,2060531,2,East,Rural,Public,8.06007,-10.99546,SLA_2018_2060531,6,,Kenema,LOWER BAMBARA,KOMENDE LUYAMA MCHP
SIERRALEONE,SLA_2018,2060535,2,East,Rural,Public,7.82495,-11.12496,SLA_2018_2060535,6,,Kenema,DAMA,KONJO CHP
SIERRALEONE,SLA_2018,2060538,2,East,Rural,Public,8.10446,-11.00941,SLA_2018_2060538,6,,Kenema,LOWER BAMBARA,"KORNIA KPINDIMA CHP, KORNIA KP"
SIERRALEONE,SLA_2018,2060545,2,East,Urban,Public,7.83775,-11.1825,SLA_2018_2060545,6,,Kenema,NONGOWA,GBETEMA CHC. BORBU JUNCTION
SIERRALEONE,SLA_2018,2060546,2,East,Rural,Public,8.31249,-11.23672,SLA_2018_2060546,6,,Kenema,DODO,"KUNDORMA CHP, KUNDORMA"
SIERRALEONE,SLA_2018,2060550,2,East,Urban,Public,7.96693,-11.31958,SLA_2018_2060550,6,,Kenema,KANDU LEPPIAMA,LEVUMA CHC
SIERRALEONE,SLA_2018,2060552,2,East,Rural,Public,7.67458,-11.24392,SLA_2018_2060552,6,,Kenema,DAMA,LOPPA CHP
SIERRALEONE,SLA_2018,2060556,2,East,Rural,Public,8.05185,-10.96793,SLA_2018_2060556,6,,Kenema,NONGOWA,"MASSAHUN MCHP, MASSAHUN"
SIERRALEONE,SLA_2018,2060559,2,East,Urban,Public,8.47266,-11.4388,SLA_2018_2060559,6,,Kenema,GORAMA MENDE,MONDEMA
SIERRALEONE,SLA_2018,2060560,2,East,Urban,Public,7.92493,-11.05686,SLA_2018_2060560,6,,Kenema,NONGOWA,NEKABU  VILLAGE
SIERRALEONE,SLA_2018,2060561,2,East,Rural,Public,8.50972,-11.51923,SLA_2018_2060561,6,,Kenema,GORAMA MENDE,NGEIGBOIYA
